id,name,state,user_difined,user_id,create_date,modify_date,status,user_defined
153618,Toa Baja,5203,,,,,1,0
153619,Trujillo Alto,5204,,,,,1,0
153620,Utuado,5205,,,,,1,0
153621,Vega Alta,5206,,,,,1,0
153622,Vega Baja,5207,,,,,1,0
153623,Vieques,5208,,,,,1,0
153624,Villalba,5209,,,,,1,0
153625,Yabucoa,5210,,,,,1,0
153626,Yauco,5211,,,,,1,0
153627,City of Industry,1416,,,,,1,0
153628,Perinthalmanna,4028,,,,,1,0
153629,Hedehusene,1530,,,,,1,0
153630,Nouméa,5225,,,,,1,0
153631,Le Mont-Dore,5225,,,,,1,0
153632,Dumbéa,5225,,,,,1,0
153633,Païta,5225,,,,,1,0
153634,Bourail,5225,,,,,1,0
153635,Koné,5226,,,,,1,0
153636,Poindimié,5226,,,,,1,0
153637,Houaïlou,5226,,,,,1,0
153638,Lifou,5227,,,,,1,0
153639,Maré,5227,,,,,1,0
153640,Dessau-Roßlau,3011,,,,,1,0
153641,Cacuaco,222,,,,,1,0
153642,Cazenga,222,,,,,1,0
153643,Talatona,222,,,,,1,0
153644,Viana,222,,,,,1,0
153645,Ambriz,221,,,,,1,0
153646,Bula Atumba,221,,,,,1,0
153647,Dande,221,,,,,1,0
153648,Muxima,221,,,,,1,0
153649,Nambuangongo,221,,,,,1,0
153650,Pango Aluquém,221,,,,,1,0
153651,Úcua,221,,,,,1,0
153653,Baía Farta,218,,,,,1,0
153654,Balombo,218,,,,,1,0
153655,Chongoroi,218,,,,,1,0
153656,Bocoio,218,,,,,1,0
153657,Ganda,218,,,,,1,0
153658,Cubal,218,,,,,1,0
153659,Caimbambo,218,,,,,1,0
153660,Sumbe,218,,,,,1,0
153661,Alimosho,306,,,,,1,0
153662,Lagos Island,306,,,,,1,0
153663,Ikorodu,306,,,,,1,0
153664,Isheri-Olofin,306,,,,,1,0
153665,Agege,306,,,,,1,0
153666,Eti-Osa,306,,,,,1,0
153667,Ojo,306,,,,,1,0
153668,Mushin,306,,,,,1,0
153669,Surulere,306,,,,,1,0
153670,Oshodi-Isolo,306,,,,,1,0
153671,Ifako-Ijaiye,306,,,,,1,0
153672,Amuwo-Odofin,306,,,,,1,0
153673,Lekki,306,,,,,1,0
153674,Ibeju-Lekki,306,,,,,1,0
153675,Shomolu,306,,,,,1,0
153676,Victoria Island,306,,,,,1,0
153677,Bariga,306,,,,,1,0
153678,Yaba,306,,,,,1,0
153679,Ijora,306,,,,,1,0
153680,Festac,306,,,,,1,0
153681,Igando,306,,,,,1,0
153682,Idimu,306,,,,,1,0
153683,Ipaja,306,,,,,1,0
153684,Ogba,306,,,,,1,0
153685,Ojota,306,,,,,1,0
153686,Ebute Metta,306,,,,,1,0
153687,Abule Egba,306,,,,,1,0
153688,Ojodu Berger,306,,,,,1,0
153689,Aires Puros,3218,,,,,1,0
153690,Arroyo Seco,3218,,,,,1,0
153691,Atahualpa,3218,,,,,1,0
153692,Bañados de Carrasco,3218,,,,,1,0
153693,Barra de Carrasco,3218,,,,,1,0
153694,Barrio Sur,3218,,,,,1,0
153695,Bella Italia,3218,,,,,1,0
153696,Capurro,3218,,,,,1,0
153697,Carrasco Norte,3218,,,,,1,0
153698,Casavalle,3218,,,,,1,0
153699,Cerrito,3218,,,,,1,0
153700,Ciudad Vieja,3218,,,,,1,0
153701,Colón,3218,,,,,1,0
153702,Goes,3218,,,,,1,0
153703,Jacinto Vera,3218,,,,,1,0
153704,Jardines del Hipódromo,3218,,,,,1,0
153705,La Blanqueada,3218,,,,,1,0
153706,La Comercial,3218,,,,,1,0
153707,La Figurita,3218,,,,,1,0
153708,La Teja,3218,,,,,1,0
153709,Larrañaga,3218,,,,,1,0
153710,Las Acacias,3218,,,,,1,0
153711,Lezica,3218,,,,,1,0
153712,Malvín Norte,3218,,,,,1,0
153713,Marconi,3218,,,,,1,0
153714,Melilla,3218,,,,,1,0
153715,Mercado Modelo,3218,,,,,1,0
153716,Palermo,3218,,,,,1,0
153717,Parque Batlle,3218,,,,,1,0
153718,Parque Rodó,3218,,,,,1,0
153719,Paso de la Arena,3218,,,,,1,0
153720,Perez Castellanos,3218,,,,,1,0
153721,Prado,3218,,,,,1,0
153722,Punta Espinillo,3218,,,,,1,0
153723,Punta de Rieles,3218,,,,,1,0
153724,Tres Ombues,3218,,,,,1,0
153725,Puchong,1944,,,,,1,0
153726,Ba?ar i?-?ag?aq,112,,,,,1,0
153727,Ba?rija,83,,,,,1,0
153728,Bidnija,140,,,,,1,0
153729,Bin?emma,83,,,,,1,0
153730,Blata l' Bajda,105,,,,,1,0
153731,Bu?ibba,139,,,,,1,0
153732,Burmarrad,139,,,,,1,0
153733,Fleur De Lys,97,,,,,1,0
153734,?al Far,88,,,,,1,0
153735,Madliena,86,,,,,1,0
153736,Mag?tab,112,,,,,1,0
153737,Manikata,102,,,,,1,0
153738,Paceville,100,,,,,1,0
153739,Qawra,139,,,,,1,0
153740,?al Safi,77,,,,,1,0
153741,Salina,112,,,,,1,0
153742,Swatar,97,,,,,1,0
153743,Wardija,139,,,,,1,0
153744,Xemxija,139,,,,,1,0
153745,Tórshavn,5232,,,,,1,0
153746,Klaksvík,5230,,,,,1,0
153747,Runavík,5229,,,,,1,0
153748,Eystur,5229,,,,,1,0
153749,Vágar,5234,,,,,1,0
153750,Sunda,5232,,,,,1,0
153751,Tvøroyri,5233,,,,,1,0
153752,Fuglafjørður,5229,,,,,1,0
153753,Vágur,5233,,,,,1,0
153754,Nes,5229,,,,,1,0
153755,Vestmanna,5232,,,,,1,0
153756,Sørvágur,5234,,,,,1,0
153757,Sjóvar,5229,,,,,1,0
153758,Eiði,5229,,,,,1,0
153759,Hvalba,5233,,,,,1,0
153760,Kvívík,5232,,,,,1,0
153761,Sandur,5231,,,,,1,0
153762,Skopun,5231,,,,,1,0
153763,Hvannasund,5230,,,,,1,0
153764,Sumba,5233,,,,,1,0
153765,Viðareiði,5230,,,,,1,0
153766,Porkeri,5233,,,,,1,0
153767,Kunoy,5230,,,,,1,0
153768,Skálavík,5231,,,,,1,0
153769,Húsavík,5231,,,,,1,0
153770,Hov,5233,,,,,1,0
153771,Fámjin,5233,,,,,1,0
153772,Skúvoy,5231,,,,,1,0
153773,Fugloy,5230,,,,,1,0
153774,Kabupaten Puncak Jaya,5235,,,,,1,0
153775,Ilala,1490,,,,,1,0
153776,Kigamboni,1490,,,,,1,0
153777,Kinondoni,1490,,,,,1,0
153778,Temeke,1490,,,,,1,0
153779,Ubungo,1490,,,,,1,0
153781,Rosenthal am Rennsteig,3015,,,,,1,0
153782,Friedensburg,1422,,,,,1,0
153783,Ulan Bator,1968,,,,,1,0
153784,Neulingen,3006,,,,,1,0
153785,?zmir,2205,,,,,1,0
153786,Istanbul,2170,,,,,1,0
153787,Ankara,2217,,,,,1,0
153788,Adana,2212,,,,,1,0
153789,Mersin,2156,,,,,1,0
153790,Kayseri,2200,,,,,1,0
153791,Liebefeld,1645,,,,,1,0
153792,Panchthar,2066,,,,,1,0
153793,Sankhuwasabha,2066,,,,,1,0
153794,Solukhumbu,2066,,,,,1,0
153795,Sunsari,2066,,,,,1,0
153796,Taplejung,2066,,,,,1,0
153797,Terhathum,2066,,,,,1,0
153798,Udayapur,2066,,,,,1,0
153799,Rolpa,2067,,,,,1,0
153800,Rupandehi,2067,,,,,1,0
153801,Kalikot,2068,,,,,1,0
153802,Mugu,2068,,,,,1,0
153803,Salyan,2068,,,,,1,0
153804,Surkhet,2068,,,,,1,0
153805,Western Rukum,2068,,,,,1,0
153807,Dhanusha,5240,,,,,1,0
153808,Sarlahi,5240,,,,,1,0
153809,Bara,5240,,,,,1,0
153810,Rautahat,5240,,,,,1,0
153811,Saptari,5240,,,,,1,0
153812,Siraha,5240,,,,,1,0
153813,Mahottari,5240,,,,,1,0
153814,Parsa,5240,,,,,1,0
153815,Achham,5241,,,,,1,0
153816,Baitadi,5241,,,,,1,0
153817,Bajhang,5241,,,,,1,0
153818,Bajura,5241,,,,,1,0
153819,Dadeldhura,5241,,,,,1,0
153820,Darchula,5241,,,,,1,0
153821,Doti,5241,,,,,1,0
153822,Kailali,5241,,,,,1,0
153823,Kanchanpur,5241,,,,,1,0
153824,Tang Valley,240,,,,,1,0
153825,Chapchha,239,,,,,1,0
153826,Lobnig,239,,,,,1,0
153827,Khitokha,239,,,,,1,0
153828,Thumgaon,238,,,,,1,0
153829,Naktsang,232,,,,,1,0
153830,Sangkari,232,,,,,1,0
153831,Thebong,242,,,,,1,0
153832,Kengkhar,242,,,,,1,0
153833,Tshalunang,237,,,,,1,0
153834,Suchha,237,,,,,1,0
153835,Nganglam,244,,,,,1,0
153836,Tendu,246,,,,,1,0
153837,Dorokha,246,,,,,1,0
153838,Denchukha,246,,,,,1,0
153839,Geylegphug,247,,,,,1,0
153840,Galechugaon,247,,,,,1,0
153841,Bhurgaon,247,,,,,1,0
153842,Shali,5242,,,,,1,0
153843,Trashi Yangtse,5242,,,,,1,0
153844,Yalang,5242,,,,,1,0
153845,Ngalangkang,236,,,,,1,0
153846,Ghunkarah,236,,,,,1,0
153847,Rungzyung,236,,,,,1,0
153848,Wamrong,236,,,,,1,0
153849,Thrimshing,236,,,,,1,0
153850,Balfai,236,,,,,1,0
153851,Sassi,236,,,,,1,0
153852,Trongsa,245,,,,,1,0
153853,Dagapela,230,,,,,1,0
153854,Beteni,230,,,,,1,0
153855,Ritang,231,,,,,1,0
153856,Manikyangsa,231,,,,,1,0
153857,Barisal,807,,,,,1,0
153858,Barguna,807,,,,,1,0
153859,Bhola,807,,,,,1,0
153860,Jhalokati,807,,,,,1,0
153861,Patuakhali,807,,,,,1,0
153862,Pirojpur,807,,,,,1,0
153863,Dhaka,760,,,,,1,0
153864,Gazipur,760,,,,,1,0
153865,Kishoreganj,760,,,,,1,0
153866,Manikganj,760,,,,,1,0
153867,Munshiganj,760,,,,,1,0
153868,Narayanganj,760,,,,,1,0
153869,Narsingdi,760,,,,,1,0
153870,Tangail,760,,,,,1,0
153871,Faridpur,760,,,,,1,0
153872,Gopalganj,760,,,,,1,0
153873,Madaripur,760,,,,,1,0
153874,Rajbari,760,,,,,1,0
153875,Shariatpur,760,,,,,1,0
153876,Bagerhat,775,,,,,1,0
153877,Chuadanga,775,,,,,1,0
153878,Jessore,775,,,,,1,0
153879,Jhenaidah,775,,,,,1,0
153880,Khulna,775,,,,,1,0
153881,Kushtia,775,,,,,1,0
153882,Magura,775,,,,,1,0
153883,Meherpur,775,,,,,1,0
153884,Narail,775,,,,,1,0
153885,Satkhira,775,,,,,1,0
153886,Mymensingh,758,,,,,1,0
153887,Jamalpur,758,,,,,1,0
153888,Netrokona,758,,,,,1,0
153889,Sherpur,758,,,,,1,0
153890,Natore,753,,,,,1,0
153891,Rajshahi,753,,,,,1,0
153892,Sirajganj,753,,,,,1,0
153893,Pabna,753,,,,,1,0
153894,Bogra,753,,,,,1,0
153895,Chapai Nawabganj,753,,,,,1,0
153896,Naogaon,753,,,,,1,0
153897,Joypurhat,753,,,,,1,0
153898,Dinajpur,750,,,,,1,0
153899,Kurigram,750,,,,,1,0
153900,Gaibandha,750,,,,,1,0
153901,Lalmonirhat,750,,,,,1,0
153902,Nilphamari,750,,,,,1,0
153903,Panchagarh,750,,,,,1,0
153904,Rangpur,750,,,,,1,0
153905,Thakurgaon,750,,,,,1,0
153906,Habiganj,765,,,,,1,0
153907,Moulvibazar,765,,,,,1,0
153908,Sunamganj,765,,,,,1,0
153909,Sylhet,765,,,,,1,0
153910,Phoenix,3263,,,,,1,0
153911,Camp Fouqueraux,3263,,,,,1,0
153912,Glen Park,3263,,,,,1,0
153913,Coromandel,3263,,,,,1,0
153914,Chebel,3263,,,,,1,0
153915,Henrietta,3263,,,,,1,0
153916,Belle Terre,3263,,,,,1,0
153917,Highlands,3263,,,,,1,0
153918,Hermitage,3263,,,,,1,0
153919,Marshall,1400,,,,,1,0
153920,Berlin,1435,,,,,1,0
153921,Stratford,4069,,,,,1,0
153922,Antalya,2169,,,,,1,0
153923,Walling,1454,,,,,1,0
153924,Bavla,4030,,,,,1,0
153925,Test Valley,2435,,,,,1,0
153926,Basingstoke and Deane,2435,,,,,1,0
153927,Hart,2435,,,,,1,0
153928,Rushmoor,2435,,,,,1,0
153929,City of Winchester,2435,,,,,1,0
153930,East Hampshire,2435,,,,,1,0
153931,New Forest,2435,,,,,1,0
153932,Southampton,2435,,,,,1,0
153933,Borough of Eastleigh,2435,,,,,1,0
153934,Borough of Fareham,2435,,,,,1,0
153935,Gosport,2435,,,,,1,0
153936,Portsmouth,2435,,,,,1,0
153937,Borough of Havant,2435,,,,,1,0
153938,Bodden Town,5251,,,,,1,0
153939,East End,5251,,,,,1,0
153940,George Town,5251,,,,,1,0
153941,North Side,5251,,,,,1,0
153942,West Bay,5251,,,,,1,0
153943,Cayman Brac,5252,,,,,1,0
153944,Little Cayman,5253,,,,,1,0
153945,Moudjeria,3345,,,,,1,0
153946,Tichit,3345,,,,,1,0
153947,Tijigja,3345,,,,,1,0
153948,Kolwezi,4953,,,,,1,0
153949,Kasaji,4953,,,,,1,0
153950,Battir,5118,,,,,1,0
153951,Beit Fajjar,5118,,,,,1,0
153952,Beit Jala,5118,,,,,1,0
153953,Beit Sahour,5118,,,,,1,0
153954,Bethlehem,5118,,,,,1,0
153955,Al-Dawha,5118,,,,,1,0
153956,Husan,5118,,,,,1,0
153957,al-Khader,5118,,,,,1,0
153958,Nahalin,5118,,,,,1,0
153959,Tuqu',5118,,,,,1,0
153960,al-Ubeidiya,5118,,,,,1,0
153961,Za'atara,5118,,,,,1,0
153962,Deir al-Balah,5119,,,,,1,0
153963,az-Zawayda,5119,,,,,1,0
153964,Gaza City,5120,,,,,1,0
153965,Al-Zahra,5120,,,,,1,0
153966,Dura,5121,,,,,1,0
153967,Halhul,5121,,,,,1,0
153968,Hebron,5121,,,,,1,0
153969,Yatta,5121,,,,,1,0
153970,ad-Dhahiriya,5121,,,,,1,0
153971,Bani Na'im,5121,,,,,1,0
153972,Beit 'Awwa,5121,,,,,1,0
153973,Beit Ula,5121,,,,,1,0
153974,Beit Ummar,5121,,,,,1,0
153975,Deir Sammit,5121,,,,,1,0
153976,Idhna,5121,,,,,1,0
153977,Kharas,5121,,,,,1,0
153978,Nuba,5121,,,,,1,0
153979,Sa'ir,5121,,,,,1,0
153980,as-Samu,5121,,,,,1,0
153981,Surif,5121,,,,,1,0
153982,Tarqumiya,5121,,,,,1,0
153983,Taffuh,5121,,,,,1,0
153984,Jenin,5122,,,,,1,0
153985,Qabatiya,5122,,,,,1,0
153986,Ajjah,5122,,,,,1,0
153987,Arrabah,5122,,,,,1,0
153988,Burqin,5122,,,,,1,0
153989,Deir Abu Da'if,5122,,,,,1,0
153990,Jaba,5122,,,,,1,0
153991,Kafr Dan,5122,,,,,1,0
153992,Kafr Rai,5122,,,,,1,0
153993,Meithalun,5122,,,,,1,0
153994,Silat al-Harithiya,5122,,,,,1,0
153995,Silat ad-Dhahr,5122,,,,,1,0
153996,Ya'bad,5122,,,,,1,0
153997,al-Yamun,5122,,,,,1,0
153998,Zababdeh,5122,,,,,1,0
153999,Jericho,5123,,,,,1,0
154000,al-Auja,5123,,,,,1,0
154001,al-Jiftlik,5123,,,,,1,0
154002,East Jerusalem,5124,,,,,1,0
154003,Abu Dis,5124,,,,,1,0
154004,Ar-Ram,5124,,,,,1,0
154005,Biddu,5124,,,,,1,0
154006,Beit 'Anan,5124,,,,,1,0
154007,Bir Nabala,5124,,,,,1,0
154008,Hizma,5124,,,,,1,0
154009,Kafr Aqab,5124,,,,,1,0
154010,Qatanna,5124,,,,,1,0
154011,Qalandiya,5124,,,,,1,0
154012,Abasan al-Kabira,5125,,,,,1,0
154013,Bani Suheila,5125,,,,,1,0
154014,Khan Yunis,5125,,,,,1,0
154015,Abasan al-Saghira,5125,,,,,1,0
154016,Khuza?a,5125,,,,,1,0
154017,Al-Qarara,5125,,,,,1,0
154018,Nablus,5126,,,,,1,0
154019,Aqraba,5126,,,,,1,0
154020,Asira ash-Shamaliya,5126,,,,,1,0
154021,Beita,5126,,,,,1,0
154022,Huwara,5126,,,,,1,0
154023,Jammain,5126,,,,,1,0
154024,Qabalan,5126,,,,,1,0
154025,Sebastia,5126,,,,,1,0
154026,Beit Furik,5126,,,,,1,0
154027,Beit Hanoun,5127,,,,,1,0
154028,Beit Lahia,5127,,,,,1,0
154029,Izbat Beit Hanoun,5127,,,,,1,0
154030,Jabalia,5127,,,,,1,0
154031,Azzun,5128,,,,,1,0
154032,Hableh,5128,,,,,1,0
154033,Qalqilya,5128,,,,,1,0
154034,Kafr Thulth,5128,,,,,1,0
154035,Al-Bayuk,5129,,,,,1,0
154036,Al-Mawasi,5129,,,,,1,0
154037,Al Qarya as Suwaydiya,5129,,,,,1,0
154038,Rafah,5129,,,,,1,0
154039,Shokat as-Sufi,5129,,,,,1,0
154040,Al-Bireh,5130,,,,,1,0
154041,Ramallah,5130,,,,,1,0
154042,Beitunia,5130,,,,,1,0
154043,Rawabi,5130,,,,,1,0
154044,Bani Zeid al-Sharqiya,5130,,,,,1,0
154045,Beit Liqya,5130,,,,,1,0
154046,Bir Zeit,5130,,,,,1,0
154047,Deir Dibwan,5130,,,,,1,0
154048,Deir Jarir,5130,,,,,1,0
154049,Kharbatha al-Misbah,5130,,,,,1,0
154050,al-Mazra'a ash-Sharqiya,5130,,,,,1,0
154051,Ni'lin,5130,,,,,1,0
154052,Silwad,5130,,,,,1,0
154053,Sinjil,5130,,,,,1,0
154054,Turmus Ayya,5130,,,,,1,0
154055,Biddya,5131,,,,,1,0
154056,Bruqin,5131,,,,,1,0
154057,Deir Ballut,5131,,,,,1,0
154058,Deir Istiya,5131,,,,,1,0
154059,Farkha,5131,,,,,1,0
154060,Haris,5131,,,,,1,0
154061,Iskaka,5131,,,,,1,0
154062,Kafr ad-Dik,5131,,,,,1,0
154063,Kifl Hares,5131,,,,,1,0
154064,Marda,5131,,,,,1,0
154065,Mas-ha,5131,,,,,1,0
154066,Qarawat Bani Hassan,5131,,,,,1,0
154067,Qira,5131,,,,,1,0
154068,Rafat,5131,,,,,1,0
154069,Sarta,5131,,,,,1,0
154070,Yasuf,5131,,,,,1,0
154071,az-Zawiya,5131,,,,,1,0
154072,Tubas,5132,,,,,1,0
154073,'Aqqaba,5132,,,,,1,0
154074,Tammun,5132,,,,,1,0
154075,Anabta,5133,,,,,1,0
154076,Attil,5133,,,,,1,0
154077,Bal'a,5133,,,,,1,0
154078,Baqa ash-Sharqiyya,5133,,,,,1,0
154079,Beit Lid,5133,,,,,1,0
154080,Qaffin,5133,,,,,1,0
154081,Tulkarm,5133,,,,,1,0
154082,Punjabi Bagh,4021,1,,2024-10-18 16:00:19,2024-10-18 16:00:19,1,0
154083,Tilak Nagar,4021,1,,2024-11-13 18:30:54,2024-11-13 18:30:54,1,0
154084,Delhi NCR,4021,1,,2024-12-08 20:58:20,2024-12-08 20:58:20,1,0
154085,Select,0,1,,2025-03-04 20:47:34,2025-03-04 20:47:34,1,0
154086,Sultan Puri New Delhi-110086,4021,1,,2025-03-05 16:53:29,2025-03-05 16:53:29,1,0
154087,"Al-Malikiyah District , Al-Hasakah",0,1,,2025-03-11 19:30:25,2025-03-11 19:30:25,1,0
154088,"Bilari , Uttar Pradesh",0,1,,2025-03-12 23:00:11,2025-03-12 23:00:11,1,0
154089,"Akbarpur , Uttar Pradesh",0,1,,2025-03-19 10:32:50,2025-03-19 10:32:50,1,0
154090,"Corinto , Morazán Department",0,1,,2025-03-19 10:56:51,2025-03-19 10:56:51,1,0
154091,"Allahabad , Uttar Pradesh",0,1,,2025-03-20 18:57:55,2025-03-20 18:57:55,1,0
154092,"K-Block Shakurpur, Pritampura",4021,1,,2025-03-24 16:16:10,2025-03-24 16:16:10,1,0
154093,Dwarka Delhi,4021,1,,2025-03-25 11:41:50,2025-03-25 11:41:50,1,0
154094,New Delhi,4021,1,,2025-03-31 22:29:05,2025-03-31 22:29:05,1,0
154095,Vishnu Garden,4021,1,,2025-04-14 11:17:36,2025-04-14 11:17:36,1,0
154098,bhajanpura,4021,1,18,2025-09-04 18:34:15,2025-09-04 18:34:15,1,0
154099,Suthaliya,4039,1,13977,2025-09-06 09:38:07,2025-09-06 09:38:07,1,0
154100,Gaziabad,4021,1,14052,2025-09-06 17:00:03,2025-09-06 17:00:03,1,0
154101,MODINAGAR,4022,1,14324,2025-09-07 23:53:11,2025-09-07 23:53:11,1,0
154102,GTB Nagar,4021,1,14380,2025-09-08 11:52:10,2025-09-08 11:52:10,1,0
154103,Kushinagar Villjge,4022,1,14429,2025-09-08 14:08:55,2025-09-08 14:08:55,1,0
154104,Lechhera muzaffarnagar,4022,1,14477,2025-09-08 20:29:30,2025-09-08 20:29:30,1,0
154105,Salt Lake,4853,1,14551,2025-09-09 02:59:37,2025-09-09 02:59:37,1,0
154106,Punjab,4031,1,14552,2025-09-09 03:17:32,2025-09-09 03:17:32,1,0
154107,Gurugram,4007,1,14565,2025-09-09 07:49:09,2025-09-09 07:49:09,1,0
154108,Sumerpur,4014,1,14721,2025-09-09 16:18:01,2025-09-09 16:18:01,1,0
154109,Khora colony ghaziabad,4022,1,15395,2025-09-11 18:49:33,2025-09-11 18:49:33,1,0
154110,Porabandar,4030,1,15448,2025-09-11 21:23:40,2025-09-11 21:23:40,1,0
154111,Pimpri Chinchwad,4008,1,15662,2025-09-12 18:14:56,2025-09-12 18:14:56,1,0
154112,Indiranagar,4026,1,15811,2025-09-13 09:41:37,2025-09-13 09:41:37,1,0
154113,Adityapur,4025,1,16300,2025-09-14 16:46:12,2025-09-14 16:46:12,1,0
154114,Sasaram,4037,1,16703,2025-09-15 15:51:15,2025-09-15 15:51:15,1,0
154115,Burnpur,4853,1,14644,2025-09-16 00:18:40,2025-09-16 00:18:40,1,0
154116,faridabad gurgaon,4021,1,17765,2025-09-18 12:23:16,2025-09-18 12:23:16,1,0
154117,Muzaffarpur Bihar,4037,1,18147,2025-09-19 11:03:46,2025-09-19 11:03:46,1,0
154118,Hanumana,4039,1,18230,2025-09-19 14:41:05,2025-09-19 14:41:05,1,0
154119,Plamu,4025,1,18621,2025-09-20 19:23:07,2025-09-20 19:23:07,1,0
154120,Rudrapur,4016,1,18909,2025-09-21 18:49:27,2025-09-21 18:49:27,1,0
154121,Lakhimpur Kheri,4022,1,19067,2025-09-22 08:39:56,2025-09-22 08:39:56,1,0
154122,Barabanki,4022,1,19157,2025-09-22 12:56:26,2025-09-22 12:56:26,1,0
154123,palam,4021,1,134,2025-09-22 18:18:30,2025-09-22 18:18:30,1,0
154124,Haryana,4021,1,19549,2025-09-23 13:53:07,2025-09-23 13:53:07,1,0
154125,Magangir,4021,1,15995,2025-09-23 14:12:57,2025-09-23 14:12:57,1,0
154126,Hardwar,4016,1,19629,2025-09-23 17:11:18,2025-09-23 17:11:18,1,0
154127,Khimlasa,4039,1,19716,2025-09-23 23:13:08,2025-09-23 23:13:08,1,0
154128,Begumganj,4039,1,19892,2025-09-24 16:29:21,2025-09-24 16:29:21,1,0
154129,Bayana bharatpur,4014,1,20013,2025-09-24 18:50:44,2025-09-24 18:50:44,1,0
154130,"Manesar, garugarm",4007,1,20282,2025-09-25 14:55:21,2025-09-25 14:55:21,1,0
154131,Dabhara,4040,1,20348,2025-09-25 18:48:45,2025-09-25 18:48:45,1,0
154132,Yamuna nagar,4007,1,20466,2025-09-26 02:13:09,2025-09-26 02:13:09,1,0
154133,Gurg6,4021,1,20657,2025-09-26 16:27:29,2025-09-26 16:27:29,1,0
154134,"Poonamallee, Chennai",4035,1,20713,2025-09-26 18:23:54,2025-09-26 18:23:54,1,0
154135,Kanpur nagar,4022,1,20750,2025-09-26 20:14:59,2025-09-26 20:14:59,1,0
154136,Ara Bhojpur,4037,1,21081,2025-09-28 04:08:31,2025-09-28 04:08:31,1,0
154137,rajasthan india,3391,1,21192,2025-09-28 12:42:45,2025-09-28 12:42:45,1,0
154138,"Madhepura, Bihar",4037,1,21217,2025-09-28 13:54:58,2025-09-28 13:54:58,1,0
154139,Rajasthan,4014,1,21393,2025-09-28 21:21:31,2025-09-28 21:21:31,1,0
154140,Bijrol,4022,1,21491,2025-09-29 07:32:26,2025-09-29 07:32:26,1,0
154141,Sankarapuram,4035,1,21490,2025-09-29 08:07:24,2025-09-29 08:07:24,1,0
154142,Alipurduar junction,4853,1,21504,2025-09-29 08:27:45,2025-09-29 08:27:45,1,0
154143,Bhugwara,4039,1,21508,2025-09-29 09:01:04,2025-09-29 09:01:04,1,0
154145,Gurgaon wazirabad,4021,1,21624,2025-09-29 14:04:46,2025-09-29 14:04:46,1,0
154146,Bhilwara Rajasthan,4014,1,21691,2025-09-29 16:39:38,2025-09-29 16:39:38,1,0
154147,Gurgaon haryana,4021,1,21709,2025-09-29 17:26:21,2025-09-29 17:26:21,1,0
154148,"Greater Noida, Ithaira",4022,1,21880,2025-09-30 01:28:27,2025-09-30 01:28:27,1,0
154149,Hajipur Vaishali,4037,1,22060,2025-09-30 14:28:13,2025-09-30 14:28:13,1,0
154150,Zirakpur,4015,1,22324,2025-10-01 23:44:12,2025-10-01 23:44:12,1,0
154151,"Chennai, Tamil Nadu",4035,1,22472,2025-10-02 14:29:48,2025-10-02 14:29:48,1,0
154152,Mancherial,4012,1,22539,2025-10-02 16:37:53,2025-10-02 16:37:53,1,0
154153,Bokaro Steel City,4025,1,22525,2025-10-02 16:43:48,2025-10-02 16:43:48,1,0
154154,Ghitorni,4021,1,22713,2025-10-03 05:35:36,2025-10-03 05:35:36,1,0
154155,dahiwadi,4008,1,22933,2025-10-04 22:02:09,2025-10-04 22:02:09,1,0
154156,Kankarbagh Patna,4037,1,23510,2025-10-05 15:19:13,2025-10-05 15:19:13,1,0
154157,Ahemdabad,4030,1,23672,2025-10-06 01:47:14,2025-10-06 01:47:14,1,0
154158,Ahemdaba,4030,1,23867,2025-10-06 15:07:11,2025-10-06 15:07:11,1,0
154159,Mumbail,4008,1,24504,2025-10-07 19:36:25,2025-10-07 19:36:25,1,0
154160,Hanumangarh H,4014,1,24628,2025-10-07 22:42:25,2025-10-07 22:42:25,1,0
154161,sonpur sran,4037,1,24817,2025-10-08 17:18:42,2025-10-08 17:18:42,1,0
154162,Virar West,4008,1,24861,2025-10-08 18:24:48,2025-10-08 18:24:48,1,0
154163,Amri tsar,4015,1,25539,2025-10-10 12:57:25,2025-10-10 12:57:25,1,0
154164,Salarpur,4021,1,25728,2025-10-10 22:35:18,2025-10-10 22:35:18,1,0
154165,Hanumangrh,4014,1,25928,2025-10-11 15:08:00,2025-10-11 15:08:00,1,0
154166,Nerpingalai,4008,1,26005,2025-10-11 19:35:49,2025-10-11 19:35:49,1,0
154167,Kasba Babarpur,4022,1,26421,2025-10-13 11:23:25,2025-10-13 11:23:25,1,0
154168,Bijwasan,4021,1,26511,2025-10-13 15:34:33,2025-10-13 15:34:33,1,0
154169,Mysore,4026,1,26639,2025-10-13 21:43:39,2025-10-13 21:43:39,1,0
154170,Nabagram Colony,4853,1,26889,2025-10-14 14:38:27,2025-10-14 14:38:27,1,0
154171,Mangolpuri,4021,1,26956,2025-10-14 18:51:14,2025-10-14 18:51:14,1,0
154172,Kurla,4008,1,27008,2025-10-14 20:11:05,2025-10-14 20:11:05,1,0
154173,Aligarh City,4022,1,27221,2025-10-15 12:46:14,2025-10-15 12:46:14,1,0
154174,New Alipurduar,4853,1,27494,2025-10-15 23:24:45,2025-10-15 23:24:45,1,0
154175,"Dehri, Mathuri",4037,1,27666,2025-10-16 14:43:24,2025-10-16 14:43:24,1,0
154176,Dehri On Sone,4037,1,27680,2025-10-16 15:09:50,2025-10-16 15:09:50,1,0
